luna	date	run	trial	xdat	lat	Count
10779	20100218	1	24	204	449	1
10779	20100218	1	25	148	389	1
10779	20100218	1	26	147	449	1
10779	20100218	1	27	127	401	1
10779	20100218	1	28	147	425	1
10779	20100218	1	29	127	473	1
10779	20100218	1	30	204	461	1
10779	20100218	1	31	147	365	2
10779	20100218	1	32	150	413	1
10779	20100218	1	33	148	497	1
10779	20100218	1	34	130	NA	-1
10779	20100218	1	35	128	389	1
10779	20100218	1	36	204	NA	-1
10779	20100218	1	37	202	973	1
10779	20100218	1	38	127	313	2
10779	20100218	1	39	202	417	1
10779	20100218	1	40	129	542	1
10779	20100218	1	41	148	NA	-1
10779	20100218	1	42	149	689	1
10779	20100218	2	1	127	606	1
10779	20100218	2	2	147	352	1
10779	20100218	2	3	127	437	1
10779	20100218	2	4	204	413	1
10779	20100218	2	5	150	461	1
10779	20100218	2	6	129	349	1
10779	20100218	2	7	150	365	1
10779	20100218	2	8	147	365	1
10779	20100218	2	9	203	345	1
10779	20100218	2	10	149	341	1
10779	20100218	2	11	130	441	1
10779	20100218	2	12	127	NA	-1
10779	20100218	2	13	201	357	1
10779	20100218	2	14	202	385	1
10779	20100218	2	15	203	465	1
10779	20100218	2	16	148	545	1
10779	20100218	2	17	148	445	1
10779	20100218	2	18	204	373	1
10779	20100218	2	19	148	429	1
10779	20100218	2	20	127	357	1
10779	20100218	2	21	129	NA	-1
10779	20100218	2	22	128	465	1
10779	20100218	2	23	130	437	1
10779	20100218	2	24	204	373	1
10779	20100218	2	25	149	NA	-1
10779	20100218	2	26	149	337	1
10779	20100218	2	27	204	NA	-1
10779	20100218	2	28	128	405	1
10779	20100218	2	29	130	417	1
10779	20100218	2	30	150	425	1
10779	20100218	2	31	201	NA	-1
10779	20100218	2	32	201	413	1
10779	20100218	2	33	147	393	1
10779	20100218	2	34	129	365	1
10779	20100218	2	35	202	441	1
10779	20100218	2	36	202	437	1
10779	20100218	2	37	130	349	1
10779	20100218	2	38	147	409	1
10779	20100218	2	39	128	325	1
10779	20100218	2	40	203	421	1
10779	20100218	2	41	150	449	1
10779	20100218	2	42	201	493	1
10779	20100218	3	1	147	421	1
10779	20100218	3	2	127	557	1
10779	20100218	3	3	129	301	1
10779	20100218	3	4	147	433	1
10779	20100218	3	5	202	409	1
10779	20100218	3	6	129	361	1
10779	20100218	3	7	127	493	1
10779	20100218	3	8	204	305	2
10779	20100218	3	9	201	421	1
10779	20100218	3	10	150	337	1
10779	20100218	3	11	203	321	1
10779	20100218	3	12	201	501	1
10779	20100218	3	13	128	337	1
10779	20100218	3	14	147	393	1
10779	20100218	3	15	149	405	1
10779	20100218	3	16	202	457	1
10779	20100218	3	17	128	357	1
10779	20100218	3	18	202	341	1
10779	20100218	3	19	150	361	1
10779	20100218	3	20	128	341	2
10779	20100218	3	21	129	321	1
10779	20100218	3	22	148	365	1
10779	20100218	3	23	148	353	1
10779	20100218	3	24	130	797	1
10779	20100218	3	25	204	NA	-1
10779	20100218	3	26	147	416	1
10779	20100218	3	27	203	473	1
10779	20100218	3	28	130	NA	-1
10779	20100218	3	29	149	525	1
10779	20100218	3	30	203	325	2
10779	20100218	3	31	130	677	1
10779	20100218	3	32	149	325	2
10779	20100218	3	33	127	349	0
10779	20100218	3	34	150	425	1
10779	20100218	3	35	204	345	1
10779	20100218	3	36	148	449	1
10779	20100218	3	37	127	613	1
10779	20100218	3	38	204	373	1
10779	20100218	3	39	130	NA	-1
10779	20100218	3	40	150	441	1
10779	20100218	3	41	201	369	1
10779	20100218	3	42	201	381	1
10779	20100218	4	1	147	137	2
10779	20100218	4	2	130	356	1
10779	20100218	4	3	202	369	1
10779	20100218	4	4	149	281	1
10779	20100218	4	5	201	373	1
10779	20100218	4	6	202	385	1
10779	20100218	4	7	129	373	1
10779	20100218	4	8	129	329	2
10779	20100218	4	9	150	469	1
10779	20100218	4	10	149	337	1
10779	20100218	4	11	130	445	1
10779	20100218	4	12	127	NA	-1
10779	20100218	4	13	203	421	1
10779	20100218	4	14	204	377	1
10779	20100218	4	15	129	329	1
10779	20100218	4	16	150	457	1
10779	20100218	4	17	128	607	1
10779	20100218	4	18	204	NA	-1
10779	20100218	4	19	203	381	1
10779	20100218	4	20	148	425	1
10779	20100218	4	21	149	373	1
10779	20100218	4	22	201	409	1
10779	20100218	4	23	203	337	2
10779	20100218	4	24	127	NA	-1
10779	20100218	4	25	150	372	1
10779	20100218	4	26	147	361	1
10779	20100218	4	27	148	437	1
10779	20100218	4	28	128	325	1
10779	20100218	4	29	127	349	2
10779	20100218	4	30	127	349	1
10779	20100218	4	31	147	337	1
10779	20100218	4	32	204	599	1
10779	20100218	4	33	148	NA	-1
10779	20100218	4	34	201	401	1
10779	20100218	4	35	204	345	1
10779	20100218	4	36	130	349	1
10779	20100218	4	37	128	NA	-1
10779	20100218	4	38	202	369	1
10779	20100218	4	39	147	393	1
10779	20100218	4	40	150	340	1
10779	20100218	4	41	201	373	1
10779	20100218	4	42	130	338	1
10780	20100331	1	1	201	469	1
10780	20100331	1	2	149	353	1
10780	20100331	1	3	129	353	1
10780	20100331	1	4	203	369	2
10780	20100331	1	5	201	991	1
10780	20100331	1	6	130	397	2
10780	20100331	1	7	201	721	1
10780	20100331	1	8	149	372	1
10780	20100331	1	9	147	301	2
10780	20100331	1	10	202	897	1
10780	20100331	1	11	128	621	1
10780	20100331	1	12	129	601	1
10780	20100331	1	13	127	385	1
10780	20100331	1	14	150	509	2
10780	20100331	1	15	130	417	1
10780	20100331	1	16	201	441	2
10780	20100331	1	17	150	574	1
10780	20100331	1	18	128	453	2
10780	20100331	1	19	204	781	1
10780	20100331	1	20	150	405	2
10780	20100331	1	21	203	417	1
10780	20100331	1	22	130	445	1
10780	20100331	1	23	203	469	1
10780	20100331	1	24	204	317	1
10780	20100331	1	25	148	533	1
10780	20100331	1	26	147	565	1
10780	20100331	1	27	127	465	1
10780	20100331	1	28	147	493	1
10780	20100331	1	29	127	805	1
10780	20100331	1	30	204	589	1
10780	20100331	1	31	147	489	1
10780	20100331	1	32	150	425	1
10780	20100331	1	33	148	573	1
10780	20100331	1	34	130	421	1
10780	20100331	1	35	128	437	1
10780	20100331	1	36	204	496	1
10780	20100331	1	37	202	445	1
10780	20100331	1	38	127	NA	-1
10780	20100331	1	39	202	965	1
10780	20100331	1	40	129	561	1
10780	20100331	1	41	148	685	1
10780	20100331	1	42	149	441	2
10780	20100331	2	1	127	485	1
10780	20100331	2	2	147	417	1
10780	20100331	2	3	127	825	1
10780	20100331	2	4	204	425	2
10780	20100331	2	5	150	NA	-1
10780	20100331	2	6	129	513	1
10780	20100331	2	7	150	457	1
10780	20100331	2	8	147	461	1
10780	20100331	2	9	203	522	1
10780	20100331	2	10	149	577	1
10780	20100331	2	11	130	429	1
10780	20100331	2	12	127	737	1
10780	20100331	2	13	201	513	1
10780	20100331	2	14	202	137	2
10780	20100331	2	15	203	485	1
10780	20100331	2	16	148	NA	-1
10780	20100331	2	17	148	705	1
10780	20100331	2	18	204	441	1
10780	20100331	2	19	148	413	1
10780	20100331	2	20	127	545	1
10780	20100331	2	21	129	601	1
10780	20100331	2	22	128	489	1
10780	20100331	2	23	130	429	1
10780	20100331	2	24	204	486	1
10780	20100331	2	25	149	405	2
10780	20100331	2	26	149	453	1
10780	20100331	2	27	204	693	1
10780	20100331	2	28	128	481	1
10780	20100331	2	29	130	629	1
10780	20100331	2	30	150	NA	-1
10780	20100331	2	31	201	389	2
10780	20100331	2	32	201	669	1
10780	20100331	2	33	147	593	2
10780	20100331	2	34	129	469	1
10780	20100331	2	35	202	673	1
10780	20100331	2	36	202	561	1
10780	20100331	2	37	130	425	1
10780	20100331	2	38	147	525	1
10780	20100331	2	39	128	649	1
10780	20100331	2	40	203	441	1
10780	20100331	2	41	150	549	1
10780	20100331	2	42	201	NA	-1
10780	20100331	3	1	147	557	1
10780	20100331	3	2	127	477	1
10780	20100331	3	3	129	675	1
10780	20100331	3	4	147	437	1
10780	20100331	3	5	202	461	1
10780	20100331	3	6	129	377	2
10780	20100331	3	7	127	433	1
10780	20100331	3	8	204	737	1
10780	20100331	3	9	201	NA	-1
10780	20100331	3	10	150	449	1
10780	20100331	3	11	203	409	1
10780	20100331	3	12	201	473	1
10780	20100331	3	13	128	353	1
10780	20100331	3	14	147	601	1
10780	20100331	3	15	149	NA	-1
10780	20100331	3	16	202	NA	-1
10780	20100331	3	17	128	NA	-1
10780	20100331	3	18	202	445	1
10780	20100331	3	19	150	720	1
10780	20100331	3	20	128	629	1
10780	20100331	3	21	129	425	1
10780	20100331	3	22	148	737	1
10780	20100331	3	23	148	477	2
10780	20100331	3	24	130	405	1
10780	20100331	3	25	204	413	1
10780	20100331	3	26	147	345	1
10780	20100331	3	27	203	NA	-1
10780	20100331	3	28	130	537	1
10780	20100331	3	29	149	697	1
10780	20100331	3	30	203	461	1
10780	20100331	3	31	130	477	1
10780	20100331	3	32	149	529	1
10780	20100331	3	33	127	737	0
10780	20100331	3	34	150	345	1
10780	20100331	3	35	204	505	1
10780	20100331	3	36	148	NA	-1
10780	20100331	3	37	127	541	0
10780	20100331	3	38	204	421	1
10780	20100331	3	39	130	425	1
10780	20100331	3	40	150	461	1
10780	20100331	3	41	201	841	1
10780	20100331	3	42	201	525	1
10780	20100331	4	1	147	549	1
10780	20100331	4	2	130	357	1
10780	20100331	4	3	202	393	1
10780	20100331	4	4	149	385	1
10780	20100331	4	5	201	397	1
10780	20100331	4	6	202	NA	-1
10780	20100331	4	7	129	433	1
10780	20100331	4	8	129	449	1
10780	20100331	4	9	150	546	1
10780	20100331	4	10	149	344	1
10780	20100331	4	11	130	405	2
10780	20100331	4	12	127	577	1
10780	20100331	4	13	203	NA	-1
10780	20100331	4	14	204	517	1
10780	20100331	4	15	129	468	1
10780	20100331	4	16	150	397	1
10780	20100331	4	17	128	457	1
10780	20100331	4	18	204	489	1
10780	20100331	4	19	203	509	1
10780	20100331	4	20	148	393	1
10780	20100331	4	21	149	477	1
10780	20100331	4	22	201	348	2
10780	20100331	4	23	203	NA	-1
10780	20100331	4	24	127	469	1
10780	20100331	4	25	150	505	1
10780	20100331	4	26	147	597	1
10780	20100331	4	27	148	429	1
10780	20100331	4	28	128	445	1
10780	20100331	4	29	127	377	1
10780	20100331	4	30	127	669	1
10780	20100331	4	31	147	NA	-1
10780	20100331	4	32	204	597	1
10780	20100331	4	33	148	561	1
10780	20100331	4	34	201	577	1
10780	20100331	4	35	204	441	1
10780	20100331	4	36	130	NA	-1
10780	20100331	4	37	128	801	1
10780	20100331	4	38	202	NA	-1
10780	20100331	4	39	147	NA	-1
10780	20100331	4	40	150	645	1
10780	20100331	4	41	201	503	1
10780	20100331	4	42	130	643	1
10780	20110823	1	1	201	NA	-1
10780	20110823	1	2	149	341	1
10780	20110823	1	3	129	539	1
10780	20110823	1	4	203	NA	-1
10780	20110823	1	5	201	639	2
10780	20110823	1	6	130	533	1
10780	20110823	1	7	201	569	0
10780	20110823	1	8	149	421	1
10780	20110823	1	9	147	537	0
10780	20110823	1	10	202	521	2
10780	20110823	1	11	128	NA	-1
10780	20110823	1	12	129	353	1
10780	20110823	1	13	127	753	2
10780	20110823	1	14	150	NA	-1
10780	20110823	1	15	130	NA	-1
10780	20110823	1	16	201	105	0
10780	20110823	1	17	150	377	1
10780	20110823	1	18	128	753	2
10780	20110823	1	19	204	NA	-1
10780	20110823	1	20	150	709	1
10780	20110823	1	21	203	481	1
10780	20110823	1	22	130	413	1
10780	20110823	1	23	203	NA	-1
10780	20110823	1	24	204	589	1
10780	20110823	1	25	148	537	1
10780	20110823	1	26	147	401	1
10780	20110823	1	27	127	NA	-1
10780	20110823	1	28	147	537	1
10780	20110823	1	29	127	541	1
10780	20110823	1	30	204	NA	-1
10780	20110823	1	31	147	601	1
10780	20110823	1	32	150	457	1
10780	20110823	1	33	148	473	1
10780	20110823	1	34	130	NA	-1
10780	20110823	1	35	128	505	1
10780	20110823	1	36	204	NA	-1
10780	20110823	1	37	202	569	1
10780	20110823	1	38	127	NA	-1
10780	20110823	1	39	202	441	1
10780	20110823	1	40	129	617	1
10780	20110823	1	41	148	589	1
10780	20110823	1	42	149	421	1
10780	20110823	2	1	127	NA	-1
10780	20110823	2	2	147	346	1
10780	20110823	2	3	127	770	1
10780	20110823	2	4	204	NA	-1
10780	20110823	2	5	150	485	2
10780	20110823	2	6	129	413	1
10780	20110823	2	7	150	397	1
10780	20110823	2	8	147	457	1
10780	20110823	2	9	203	621	1
10780	20110823	2	10	149	444	1
10780	20110823	2	11	130	NA	-1
10780	20110823	2	12	127	NA	-1
10780	20110823	2	13	201	NA	-1
10780	20110823	2	14	202	NA	-1
10780	20110823	2	15	203	NA	-1
10780	20110823	2	16	148	81	1
10780	20110823	2	17	148	NA	-1
10780	20110823	2	18	204	NA	-1
10780	20110823	2	19	148	NA	-1
10780	20110823	2	20	127	324	2
10780	20110823	2	21	129	429	1
10780	20110823	2	22	128	NA	-1
10780	20110823	2	23	130	NA	-1
10780	20110823	2	24	204	589	1
10780	20110823	2	25	149	NA	-1
10780	20110823	2	26	149	NA	-1
10780	20110823	2	27	204	NA	-1
10780	20110823	2	28	128	1184	0
10780	20110823	2	29	130	NA	-1
10780	20110823	2	30	150	NA	-1
10780	20110823	2	31	201	NA	-1
10780	20110823	2	32	201	NA	-1
10780	20110823	2	33	147	NA	-1
10780	20110823	2	34	129	501	1
10780	20110823	2	35	202	565	1
10780	20110823	2	36	202	NA	-1
10780	20110823	2	37	130	409	1
10780	20110823	2	38	147	553	1
10780	20110823	2	39	128	NA	-1
10780	20110823	2	40	203	380	1
10780	20110823	2	41	150	429	1
10780	20110823	2	42	201	NA	-1
10780	20110823	3	1	147	389	1
10780	20110823	3	2	127	453	1
10780	20110823	3	3	129	663	1
10780	20110823	3	4	147	NA	-1
10780	20110823	3	5	202	557	1
10780	20110823	3	6	129	433	1
10780	20110823	3	7	127	NA	-1
10780	20110823	3	8	204	541	1
10780	20110823	3	9	201	553	2
10780	20110823	3	10	150	721	1
10780	20110823	3	11	203	446	1
10780	20110823	3	12	201	NA	-1
10780	20110823	3	13	128	563	1
10780	20110823	3	14	147	NA	-1
10780	20110823	3	15	149	357	1
10780	20110823	3	16	202	473	1
10780	20110823	3	17	128	NA	-1
10780	20110823	3	18	202	NA	-1
10780	20110823	3	19	150	NA	-1
10780	20110823	3	20	128	617	1
10780	20110823	3	21	129	NA	-1
10780	20110823	3	22	148	445	1
10780	20110823	3	23	148	NA	-1
10780	20110823	3	24	130	NA	-1
10780	20110823	3	25	204	NA	-1
10780	20110823	3	26	147	642	0
10780	20110823	3	27	203	391	1
10780	20110823	3	28	130	431	0
10780	20110823	3	29	149	NA	-1
10780	20110823	3	30	203	NA	-1
10780	20110823	3	31	130	476	1
10780	20110823	3	32	149	561	1
10780	20110823	3	33	127	657	1
10780	20110823	3	34	150	433	1
10780	20110823	3	35	204	NA	-1
10780	20110823	3	36	148	NA	-1
10780	20110823	3	37	127	705	1
10780	20110823	3	38	204	461	1
10780	20110823	3	39	130	461	1
10780	20110823	3	40	150	413	1
10780	20110823	3	41	201	NA	-1
10780	20110823	3	42	201	NA	-1
10780	20110823	4	1	147	NA	-1
10780	20110823	4	2	130	NA	-1
10780	20110823	4	3	202	573	2
10780	20110823	4	4	149	357	1
10780	20110823	4	5	201	NA	-1
10780	20110823	4	6	202	NA	-1
10780	20110823	4	7	129	393	2
10780	20110823	4	8	129	561	1
10780	20110823	4	9	150	525	1
10780	20110823	4	10	149	488	1
10780	20110823	4	11	130	353	1
10780	20110823	4	12	127	393	1
10780	20110823	4	13	203	457	1
10780	20110823	4	14	204	569	1
10780	20110823	4	15	129	NA	-1
10780	20110823	4	16	150	569	1
10780	20110823	4	17	128	716	1
10780	20110823	4	18	204	359	1
10780	20110823	4	19	203	309	1
10780	20110823	4	20	148	573	1
10780	20110823	4	21	149	565	1
10780	20110823	4	22	201	NA	-1
10780	20110823	4	23	203	NA	-1
10780	20110823	4	24	127	NA	-1
10780	20110823	4	25	150	NA	-1
10780	20110823	4	26	147	NA	-1
10780	20110823	4	27	148	591	1
10780	20110823	4	28	128	NA	-1
10780	20110823	4	29	127	NA	-1
10780	20110823	4	30	127	121	1
10780	20110823	4	31	147	NA	-1
10780	20110823	4	32	204	NA	-1
10780	20110823	4	33	148	541	1
10780	20110823	4	34	201	589	1
10780	20110823	4	35	204	NA	-1
10780	20110823	4	36	130	521	1
10780	20110823	4	37	128	293	2
10780	20110823	4	38	202	253	2
10780	20110823	4	39	147	NA	-1
10780	20110823	4	40	150	NA	-1
10780	20110823	4	41	201	389	1
10780	20110823	4	42	130	NA	-1
10780	20130625	1	1	201	352	1
10780	20130625	1	2	149	357	1
10780	20130625	1	3	129	405	1
10780	20130625	1	4	203	361	1
10780	20130625	1	5	201	373	2
10780	20130625	1	6	130	489	1
10780	20130625	1	7	201	549	1
10780	20130625	1	8	149	513	1
10780	20130625	1	9	147	497	1
10780	20130625	1	10	202	577	1
10780	20130625	1	11	128	505	1
10780	20130625	1	12	129	461	1
10780	20130625	1	13	127	NA	-1
10780	20130625	1	14	150	501	1
10780	20130625	1	15	130	389	1
10780	20130625	1	16	201	365	1
10780	20130625	1	17	150	441	1
10780	20130625	1	18	128	557	1
10780	20130625	1	19	204	529	1
10780	20130625	1	20	150	449	1
10780	20130625	1	21	203	453	1
10780	20130625	1	22	130	413	1
10780	20130625	1	23	203	581	1
10780	20130625	1	24	204	465	1
10780	20130625	1	25	148	389	2
10780	20130625	1	26	147	301	2
10780	20130625	1	27	127	357	1
10780	20130625	1	28	147	597	1
10780	20130625	1	29	127	557	1
10780	20130625	1	30	204	469	1
10780	20130625	1	31	147	688	1
10780	20130625	1	32	150	449	1
10780	20130625	1	33	148	449	1
10780	20130625	1	34	130	445	1
10780	20130625	1	35	128	542	1
10780	20130625	1	36	204	441	1
10780	20130625	1	37	202	549	1
10780	20130625	1	38	127	505	1
10780	20130625	1	39	202	530	1
10780	20130625	1	40	129	457	1
10780	20130625	1	41	148	461	1
10780	20130625	1	42	149	441	1
10780	20130625	2	1	127	597	1
10780	20130625	2	2	147	473	1
10780	20130625	2	3	127	645	1
10780	20130625	2	4	204	445	1
10780	20130625	2	5	150	361	1
10780	20130625	2	6	129	369	1
10780	20130625	2	7	150	377	1
10780	20130625	2	8	147	453	1
10780	20130625	2	9	203	389	1
10780	20130625	2	10	149	481	1
10780	20130625	2	11	130	549	1
10780	20130625	2	12	127	513	1
10780	20130625	2	13	201	485	1
10780	20130625	2	14	202	509	1
10780	20130625	2	15	203	401	1
10780	20130625	2	16	148	NA	-1
10780	20130625	2	17	148	505	1
10780	20130625	2	18	204	505	1
10780	20130625	2	19	148	345	1
10780	20130625	2	20	127	541	1
10780	20130625	2	21	129	296	1
10780	20130625	2	22	128	449	1
10780	20130625	2	23	130	401	1
10780	20130625	2	24	204	321	2
10780	20130625	2	25	149	489	1
10780	20130625	2	26	149	381	1
10780	20130625	2	27	204	475	1
10780	20130625	2	28	128	589	1
10780	20130625	2	29	130	453	1
10780	20130625	2	30	150	441	1
10780	20130625	2	31	201	497	1
10780	20130625	2	32	201	317	2
10780	20130625	2	33	147	388	1
10780	20130625	2	34	129	453	1
10780	20130625	2	35	202	522	1
10780	20130625	2	36	202	513	1
10780	20130625	2	37	130	473	1
10780	20130625	2	38	147	457	1
10780	20130625	2	39	128	587	1
10780	20130625	2	40	203	417	1
10780	20130625	2	41	150	501	1
10780	20130625	2	42	201	623	1
10780	20130625	3	1	147	377	1
10780	20130625	3	2	127	305	2
10780	20130625	3	3	129	513	1
10780	20130625	3	4	147	505	1
10780	20130625	3	5	202	517	1
10780	20130625	3	6	129	513	1
10780	20130625	3	7	127	593	1
10780	20130625	3	8	204	477	1
10780	20130625	3	9	201	510	1
10780	20130625	3	10	150	425	1
10780	20130625	3	11	203	497	1
10780	20130625	3	12	201	465	2
10780	20130625	3	13	128	381	1
10780	20130625	3	14	147	553	1
10780	20130625	3	15	149	440	1
10780	20130625	3	16	202	593	1
10780	20130625	3	17	128	637	1
10780	20130625	3	18	202	NA	-1
10780	20130625	3	19	150	473	1
10780	20130625	3	20	128	369	1
10780	20130625	3	21	129	405	1
10780	20130625	3	22	148	529	1
10780	20130625	3	23	148	641	1
10780	20130625	3	24	130	517	1
10780	20130625	3	25	204	577	1
10780	20130625	3	26	147	329	2
10780	20130625	3	27	203	461	1
10780	20130625	3	28	130	509	1
10780	20130625	3	29	149	425	1
10780	20130625	3	30	203	501	1
10780	20130625	3	31	130	425	1
10780	20130625	3	32	149	425	1
10780	20130625	3	33	127	573	1
10780	20130625	3	34	150	421	1
10780	20130625	3	35	204	453	1
10780	20130625	3	36	148	553	1
10780	20130625	3	37	127	517	1
10780	20130625	3	38	204	NA	-1
10780	20130625	3	39	130	477	1
10780	20130625	3	40	150	421	1
10780	20130625	3	41	201	505	1
10780	20130625	3	42	201	482	1
10780	20130625	4	1	147	545	1
10780	20130625	4	2	130	437	1
10780	20130625	4	3	202	NA	-1
10780	20130625	4	4	149	449	1
10780	20130625	4	5	201	457	1
10780	20130625	4	6	202	465	1
10780	20130625	4	7	129	409	1
10780	20130625	4	8	129	601	1
10780	20130625	4	9	150	517	1
10780	20130625	4	10	149	393	1
10780	20130625	4	11	130	413	1
10780	20130625	4	12	127	381	1
10780	20130625	4	13	203	405	1
10780	20130625	4	14	204	493	1
10780	20130625	4	15	129	445	1
10780	20130625	4	16	150	461	1
10780	20130625	4	17	128	457	1
10780	20130625	4	18	204	457	1
10780	20130625	4	19	203	349	1
10780	20130625	4	20	148	365	1
10780	20130625	4	21	149	577	1
10780	20130625	4	22	201	501	1
10780	20130625	4	23	203	513	1
10780	20130625	4	24	127	465	1
10780	20130625	4	25	150	521	1
10780	20130625	4	26	147	369	1
10780	20130625	4	27	148	553	1
10780	20130625	4	28	128	NA	-1
10780	20130625	4	29	127	541	1
10780	20130625	4	30	127	509	1
10780	20130625	4	31	147	501	1
10780	20130625	4	32	204	341	2
10780	20130625	4	33	148	449	1
10780	20130625	4	34	201	521	1
10780	20130625	4	35	204	493	1
10780	20130625	4	36	130	498	1
10780	20130625	4	37	128	397	1
10780	20130625	4	38	202	517	1
10780	20130625	4	39	147	629	1
10780	20130625	4	40	150	421	1
10780	20130625	4	41	201	489	1
10780	20130625	4	42	130	449	1
10782	20100323	1	1	201	388	1
10782	20100323	1	2	149	497	1
10782	20100323	1	3	129	389	1
10782	20100323	1	4	203	357	1
10782	20100323	1	5	201	572	1
10782	20100323	1	6	130	449	1
10782	20100323	1	7	201	340	2
10782	20100323	1	8	149	NA	-1
10782	20100323	1	9	147	417	1
10782	20100323	1	10	202	465	1
10782	20100323	1	11	128	417	1
10782	20100323	1	12	129	353	1
10782	20100323	1	13	127	373	1
10782	20100323	1	14	150	357	1
10782	20100323	1	15	130	NA	-1
10782	20100323	1	16	201	345	1
10782	20100323	1	17	150	605	1
10782	20100323	1	18	128	381	1
10782	20100323	1	19	204	NA	-1
10782	20100323	1	20	150	409	1
10782	20100323	1	21	203	365	1
10782	20100323	1	22	130	NA	-1
10782	20100323	1	23	203	357	1
10782	20100323	1	24	204	353	1
10782	20100323	1	25	148	361	1
10782	20100323	1	26	147	393	1
10782	20100323	1	27	127	553	1
10782	20100323	1	28	147	421	2
10782	20100323	1	29	127	333	1
10782	20100323	1	30	204	400	1
10782	20100323	1	31	147	353	1
10782	20100323	1	32	150	403	1
10782	20100323	1	33	148	NA	-1
10782	20100323	1	34	130	NA	-1
10782	20100323	1	35	128	337	1
10782	20100323	1	36	204	365	1
10782	20100323	1	37	202	297	2
10782	20100323	1	38	127	397	1
10782	20100323	1	39	202	413	1
10782	20100323	1	40	129	NA	-1
10782	20100323	1	41	148	347	1
10782	20100323	1	42	149	389	1
10782	20100323	2	1	127	445	1
10782	20100323	2	2	147	397	1
10782	20100323	2	3	127	389	1
10782	20100323	2	4	204	NA	-1
10782	20100323	2	5	150	343	1
10782	20100323	2	6	129	NA	-1
10782	20100323	2	7	150	361	1
10782	20100323	2	8	147	409	1
10782	20100323	2	9	203	397	1
10782	20100323	2	10	149	NA	-1
10782	20100323	2	11	130	341	1
10782	20100323	2	12	127	364	1
10782	20100323	2	13	201	369	1
10782	20100323	2	14	202	437	1
10782	20100323	2	15	203	NA	-1
10782	20100323	2	16	148	417	1
10782	20100323	2	17	148	329	1
10782	20100323	2	18	204	425	1
10782	20100323	2	19	148	349	1
10782	20100323	2	20	127	417	1
10782	20100323	2	21	129	NA	-1
10782	20100323	2	22	128	321	1
10782	20100323	2	23	130	334	1
10782	20100323	2	24	204	333	1
10782	20100323	2	25	149	353	1
10782	20100323	2	26	149	361	1
10782	20100323	2	27	204	NA	-1
10782	20100323	2	28	128	373	1
10782	20100323	2	29	130	NA	-1
10782	20100323	2	30	150	329	1
10782	20100323	2	31	201	337	1
10782	20100323	2	32	201	369	1
10782	20100323	2	33	147	333	1
10782	20100323	2	34	129	337	1
10782	20100323	2	35	202	401	1
10782	20100323	2	36	202	417	1
10782	20100323	2	37	130	NA	-1
10782	20100323	2	38	147	433	1
10782	20100323	2	39	128	357	1
10782	20100323	2	40	203	357	1
10782	20100323	2	41	150	553	1
10782	20100323	2	42	201	377	1
10782	20100323	3	1	147	361	1
10782	20100323	3	2	127	361	1
10782	20100323	3	3	129	505	1
10782	20100323	3	4	147	449	1
10782	20100323	3	5	202	337	1
10782	20100323	3	6	129	NA	-1
10782	20100323	3	7	127	NA	-1
10782	20100323	3	8	204	417	1
10782	20100323	3	9	201	401	1
10782	20100323	3	10	150	NA	-1
10782	20100323	3	11	203	365	1
10782	20100323	3	12	201	369	1
10782	20100323	3	13	128	357	1
10782	20100323	3	14	147	363	1
10782	20100323	3	15	149	429	1
10782	20100323	3	16	202	317	2
10782	20100323	3	17	128	377	1
10782	20100323	3	18	202	465	1
10782	20100323	3	19	150	392	1
10782	20100323	3	20	128	417	1
10782	20100323	3	21	129	322	1
10782	20100323	3	22	148	437	1
10782	20100323	3	23	148	393	1
10782	20100323	3	24	130	441	1
10782	20100323	3	25	204	365	2
10782	20100323	3	26	147	145	1
10782	20100323	3	27	203	377	2
10782	20100323	3	28	130	365	1
10782	20100323	3	29	149	417	1
10782	20100323	3	30	203	NA	-1
10782	20100323	3	31	130	332	1
10782	20100323	3	32	149	365	1
10782	20100323	3	33	127	393	1
10782	20100323	3	34	150	405	1
10782	20100323	3	35	204	457	1
10782	20100323	3	36	148	361	1
10782	20100323	3	37	127	393	1
10782	20100323	3	38	204	413	1
10782	20100323	3	39	130	404	1
10782	20100323	3	40	150	413	1
10782	20100323	3	41	201	381	1
10782	20100323	3	42	201	389	1
10782	20100323	4	1	147	NA	-1
10782	20100323	4	2	130	NA	-1
10782	20100323	4	3	202	369	1
10782	20100323	4	4	149	385	1
10782	20100323	4	5	201	NA	-1
10782	20100323	4	6	202	341	1
10782	20100323	4	7	129	373	1
10782	20100323	4	8	129	341	2
10782	20100323	4	9	150	417	1
10782	20100323	4	10	149	349	1
10782	20100323	4	11	130	NA	-1
10782	20100323	4	12	127	417	1
10782	20100323	4	13	203	333	1
10782	20100323	4	14	204	485	1
10782	20100323	4	15	129	336	1
10782	20100323	4	16	150	381	1
10782	20100323	4	17	128	385	1
10782	20100323	4	18	204	621	1
10782	20100323	4	19	203	381	1
10782	20100323	4	20	148	377	1
10782	20100323	4	21	149	421	1
10782	20100323	4	22	201	401	1
10782	20100323	4	23	203	457	1
10782	20100323	4	24	127	377	1
10782	20100323	4	25	150	409	1
10782	20100323	4	26	147	413	1
10782	20100323	4	27	148	449	1
10782	20100323	4	28	128	441	1
10782	20100323	4	29	127	421	1
10782	20100323	4	30	127	373	1
10782	20100323	4	31	147	357	1
