luna	date	rtype	ncor	n	acc	ndropped	meanlat
10849	20101115	rew	51	56	0.910714285714286	1	474.039215686275
10849	20120813	pun	44	56	0.785714285714286	4	510.727272727273
10849	20120813	neut	44	56	0.785714285714286	6	483.431818181818
10849	20120813	rew	35	56	0.625	4	476.571428571429
10849	20140102	pun	38	56	0.678571428571429	13	532.447368421053
10849	20140102	neut	35	56	0.625	15	531.771428571429
10849	20140102	rew	30	56	0.535714285714286	21	528.366666666667
10850	20101115	pun	42	56	0.75	9	489.071428571429
10850	20101115	neut	45	56	0.803571428571429	5	525.777777777778
10850	20101115	rew	45	56	0.803571428571429	6	544.2
10850	20121214	pun	21	56	0.375	33	478.142857142857
10850	20121214	neut	15	56	0.267857142857143	39	494.266666666667
10850	20121214	rew	16	56	0.285714285714286	37	493.1875
10850	20140204	pun	48	56	0.857142857142857	8	457.833333333333
10850	20140204	neut	50	56	0.892857142857143	5	460.64
10850	20140204	rew	46	56	0.821428571428571	9	451.760869565217
10851	20101207	pun	43	56	0.767857142857143	3	539.325581395349
10851	20101207	rew	28	40	0.7	3	542.428571428571
10851	20120921	pun	31	56	0.553571428571429	20	551.290322580645
10851	20120921	neut	28	56	0.5	22	563.25
10851	20120921	rew	23	56	0.410714285714286	27	543.521739130435
10851	20131113	pun	51	56	0.910714285714286	1	467.450980392157
10851	20131113	neut	53	56	0.946428571428571	0	472.754716981132
10851	20131113	rew	51	56	0.910714285714286	0	476.294117647059
10852	20101213	pun	49	56	0.875	4	440.510204081633
10852	20101213	rew	37	40	0.925	3	450.432432432432
10852	20120924	pun	40	56	0.714285714285714	11	534.3
10852	20120924	neut	41	56	0.732142857142857	12	493.19512195122
10852	20120924	rew	39	56	0.696428571428571	14	492.641025641026
10852	20140207	pun	44	56	0.785714285714286	10	398.363636363636
10852	20140207	neut	45	56	0.803571428571429	11	397.333333333333
10852	20140207	rew	44	56	0.785714285714286	12	399.772727272727
10869	20110120	pun	47	56	0.839285714285714	8	376.063829787234
10869	20110120	neut	49	56	0.875	5	394.040816326531
10869	20110120	rew	51	56	0.910714285714286	1	402.450980392157
10869	20121005	pun	56	56	1	0	360.946428571429
10869	20121005	neut	53	56	0.946428571428571	0	367.849056603774
10869	20121005	rew	56	56	1	0	377.035714285714
10870	20110107	pun	38	56	0.678571428571429	16	375.263157894737
10870	20110107	neut	39	56	0.696428571428571	17	367.48717948718
10870	20110107	rew	39	56	0.696428571428571	13	370.461538461538
10871	20110103	pun	42	56	0.75	3	532.619047619048
10871	20110103	neut	41	56	0.732142857142857	8	497.80487804878
10871	20110103	rew	45	56	0.803571428571429	4	542.355555555556
10872	20110113	pun	39	56	0.696428571428571	17	371.897435897436
10872	20110113	neut	41	56	0.732142857142857	14	383.707317073171
10872	20110113	rew	42	56	0.75	13	365.952380952381
10872	20120927	pun	47	56	0.839285714285714	9	369.510638297872
10872	20120927	neut	48	56	0.857142857142857	7	379.479166666667
10872	20120927	rew	43	56	0.767857142857143	12	374.162790697674
10872	20131202	pun	28	42	0.666666666666667	13	349.392857142857
10872	20131202	neut	34	42	0.80952380952381	8	341.029411764706
10872	20131202	rew	35	42	0.833333333333333	6	358.885714285714
10873	20110209	pun	53	56	0.946428571428571	2	369.849056603774
10873	20110209	neut	54	56	0.964285714285714	1	387.296296296296
10873	20110209	rew	55	56	0.982142857142857	1	372.981818181818
10873	20120807	pun	54	56	0.964285714285714	2	398.685185185185
10873	20120807	neut	53	56	0.946428571428571	3	407.037735849057
10873	20120807	rew	52	56	0.928571428571429	4	396.826923076923
10873	20140217	pun	55	56	0.982142857142857	1	412.872727272727
10873	20140217	neut	53	56	0.946428571428571	2	398.245283018868
10873	20140217	rew	54	56	0.964285714285714	2	398.666666666667
10874	20110119	pun	49	56	0.875	5	405.755102040816
10874	20110119	neut	48	56	0.857142857142857	5	410.791666666667
10874	20110119	rew	50	56	0.892857142857143	3	404.96
10875	20110402	pun	41	56	0.732142857142857	14	421.658536585366
10875	20110402	neut	44	56	0.785714285714286	10	421.613636363636
10875	20110402	rew	41	56	0.732142857142857	9	439.756097560976
10877	20110212	pun	34	56	0.607142857142857	22	450.382352941176
10877	20110212	neut	25	56	0.446428571428571	30	423
10877	20110212	rew	26	56	0.464285714285714	29	454.5
10879	20110331	pun	50	56	0.892857142857143	1	386.76
10879	20110331	neut	51	56	0.910714285714286	2	390.56862745098
10879	20110331	rew	44	56	0.785714285714286	6	383.295454545455
10879	20121110	pun	55	56	0.982142857142857	0	372.509090909091
10879	20121110	neut	55	56	0.982142857142857	1	369.509090909091
10879	20121110	rew	53	56	0.946428571428571	2	362.452830188679
10880	20110407	pun	44	56	0.785714285714286	4	446.136363636364
10880	20110407	neut	38	56	0.678571428571429	3	484.710526315789
10880	20110407	rew	34	56	0.607142857142857	5	479.235294117647
10880	20120926	pun	36	42	0.857142857142857	2	559.222222222222
10880	20120926	neut	32	42	0.761904761904762	1	543.1875
10880	20120926	rew	32	42	0.761904761904762	0	597.78125
10880	20140311	pun	50	56	0.892857142857143	4	431.98
10880	20140311	neut	49	56	0.875	4	457.040816326531
10880	20140311	rew	49	56	0.875	2	451.69387755102
10881	20110520	pun	44	56	0.785714285714286	11	434.340909090909
10881	20110520	neut	49	56	0.875	6	458.69387755102
10881	20110520	rew	44	56	0.785714285714286	12	435.727272727273
10881	20121210	pun	33	48	0.6875	12	390
10881	20121210	neut	33	46	0.717391304347826	12	405.515151515152
10881	20121210	rew	34	48	0.708333333333333	10	402.294117647059
10887	20110531	pun	47	56	0.839285714285714	7	424.510638297872
10887	20110531	neut	52	56	0.928571428571429	4	422.269230769231
10887	20110531	rew	53	56	0.946428571428571	3	424.301886792453
10887	20121107	pun	43	56	0.767857142857143	10	414.162790697674
10887	20121107	neut	49	56	0.875	7	396.163265306122
10887	20121107	rew	41	56	0.732142857142857	13	423.853658536585
10888	20110608	pun	51	56	0.910714285714286	3	496
10888	20110608	neut	53	56	0.946428571428571	2	507.849056603774
10888	20110608	rew	42	56	0.75	13	568.380952380952
10959	20130815	pun	53	56	0.946428571428571	3	415.452830188679
10959	20130815	neut	46	56	0.821428571428571	8	412.239130434783
10959	20130815	rew	51	56	0.910714285714286	1	405.509803921569
11055	20121102	pun	37	56	0.660714285714286	7	459.918918918919
11055	20121102	neut	39	56	0.696428571428571	8	443.717948717949
11055	20121102	rew	39	56	0.696428571428571	8	440.128205128205
11056	20121023	pun	53	56	0.946428571428571	3	394.132075471698
11056	20121023	neut	53	56	0.946428571428571	3	381.88679245283
11056	20121023	rew	51	56	0.910714285714286	5	400.156862745098
11058	20121109	pun	40	56	0.714285714285714	8	442.225
11058	20121109	neut	42	56	0.75	8	448.857142857143
11058	20121109	rew	39	56	0.696428571428571	10	436.897435897436
11059	20121022	pun	44	56	0.785714285714286	10	389.090909090909
11059	20121022	neut	37	56	0.660714285714286	11	415.054054054054
11059	20121022	rew	51	56	0.910714285714286	1	432.627450980392
11062	20121102	pun	34	56	0.607142857142857	18	356.264705882353
11062	20121102	neut	36	56	0.642857142857143	15	354.555555555556
11062	20121102	rew	25	56	0.446428571428571	23	360.96
11065	20121107	pun	43	56	0.767857142857143	8	501.93023255814
11065	20121107	neut	39	56	0.696428571428571	7	503.51282051282
11065	20121107	rew	32	56	0.571428571428571	10	522.0625
11066	20121109	pun	53	56	0.946428571428571	1	428.547169811321
11066	20121109	neut	50	56	0.892857142857143	1	429.4
11066	20121109	rew	53	56	0.946428571428571	1	444.094339622641
11074	20121130	pun	38	56	0.678571428571429	12	415.973684210526
11074	20121130	neut	39	56	0.696428571428571	16	432.461538461538
11074	20121130	rew	36	56	0.642857142857143	16	448.694444444444
11075	20130416	pun	48	56	0.857142857142857	6	359.916666666667
11075	20130416	neut	53	56	0.946428571428571	0	356.018867924528
11075	20130416	rew	52	56	0.928571428571429	4	369
11078	20121114	pun	52	56	0.928571428571429	3	380.134615384615
11078	20121114	neut	52	56	0.928571428571429	2	397.653846153846
11078	20121114	rew	55	56	0.982142857142857	1	403.472727272727
11082	20121130	pun	43	56	0.767857142857143	11	649.372093023256
11082	20121130	neut	45	56	0.803571428571429	9	667.2
11082	20121130	rew	41	56	0.732142857142857	11	659.853658536585
11084	20121213	pun	41	56	0.732142857142857	15	423.90243902439
11084	20121213	neut	35	56	0.625	19	419.942857142857
11084	20121213	rew	47	56	0.839285714285714	8	429.765957446808
11087	20121204	pun	41	56	0.732142857142857	9	404.926829268293
11087	20121204	neut	44	56	0.785714285714286	8	413.454545454545
11087	20121204	rew	42	56	0.75	7	399.333333333333
11094	20121221	pun	47	56	0.839285714285714	5	423.744680851064
11094	20121221	neut	44	56	0.785714285714286	8	408
11094	20121221	rew	47	56	0.839285714285714	7	445.234042553192
11106	20130109	pun	31	56	0.553571428571429	24	450.645161290323
11106	20130109	neut	33	56	0.589285714285714	22	468.939393939394
11106	20130109	rew	37	56	0.660714285714286	18	477.648648648649
11113	20130117	pun	47	56	0.839285714285714	7	415.042553191489
11113	20130117	neut	51	56	0.910714285714286	3	458.705882352941
11113	20130117	rew	48	56	0.857142857142857	6	436.916666666667
11114	20130124	pun	17	56	0.303571428571429	35	316.352941176471
11114	20130124	neut	23	56	0.410714285714286	32	365.260869565217
11114	20130124	rew	20	56	0.357142857142857	34	350.05
11123	20130211	pun	35	56	0.625	20	410.914285714286
11123	20130211	neut	35	56	0.625	19	399.428571428571
11123	20130211	rew	34	56	0.607142857142857	21	406.558823529412
11129	20130320	pun	45	56	0.803571428571429	5	379.622222222222
11129	20130320	neut	39	56	0.696428571428571	11	392.589743589744
11129	20130320	rew	39	56	0.696428571428571	10	395.871794871795
11130	20130218	pun	38	56	0.678571428571429	15	371.131578947368
11130	20130218	neut	34	56	0.607142857142857	19	386.941176470588
11130	20130218	rew	29	56	0.517857142857143	24	378.965517241379
11133	20130222	pun	36	56	0.642857142857143	14	467.472222222222
11133	20130222	neut	40	56	0.714285714285714	13	492.075
11133	20130222	rew	35	56	0.625	17	498.085714285714
11137	20130329	pun	43	56	0.767857142857143	13	392
11137	20130329	neut	38	56	0.678571428571429	14	380.052631578947
11137	20130329	rew	35	56	0.625	14	383.771428571429
11140	20130415	pun	47	56	0.839285714285714	8	435
11140	20130415	neut	46	56	0.821428571428571	9	446.608695652174
11140	20130415	rew	40	56	0.714285714285714	13	433.525
11141	20130308	pun	30	42	0.714285714285714	9	410.866666666667
11141	20130308	neut	30	42	0.714285714285714	11	413.066666666667
11141	20130308	rew	30	42	0.714285714285714	10	426.333333333333
11145	20130313	pun	49	56	0.875	4	440.673469387755
11145	20130313	neut	53	56	0.946428571428571	1	459.509433962264
11145	20130313	rew	49	56	0.875	4	475.30612244898
11146	20130314	pun	11	28	0.392857142857143	8	507.090909090909
11146	20130314	neut	6	28	0.214285714285714	9	591.666666666667
11146	20130314	rew	9	28	0.321428571428571	11	502.333333333333
11148	20130328	pun	49	56	0.875	7	345.224489795918
11148	20130328	neut	54	56	0.964285714285714	2	343.351851851852
11148	20130328	rew	51	56	0.910714285714286	5	353.254901960784
11149	20130403	pun	35	56	0.625	21	323.571428571429
11149	20130403	neut	34	56	0.607142857142857	22	321.411764705882
11149	20130403	rew	36	56	0.642857142857143	19	349.722222222222
11152	20130501	pun	46	56	0.821428571428571	10	472.869565217391
11152	20130501	neut	45	56	0.803571428571429	8	444.777777777778
11152	20130501	rew	44	56	0.785714285714286	9	432.522727272727
11156	20130426	pun	38	56	0.678571428571429	14	505
11156	20130426	neut	34	56	0.607142857142857	17	452.441176470588
11156	20130426	rew	28	56	0.5	21	465.428571428571
11157	20130501	pun	31	56	0.553571428571429	12	492.58064516129
11157	20130501	neut	29	56	0.517857142857143	11	502.586206896552
11157	20130501	rew	32	56	0.571428571428571	13	480.46875
11160	20130521	pun	35	56	0.625	20	357.2
11160	20130521	neut	36	56	0.642857142857143	19	327.222222222222
11160	20130521	rew	37	56	0.660714285714286	18	359.756756756757
11162	20130521	pun	39	56	0.696428571428571	14	356.48717948718
11162	20130521	neut	36	56	0.642857142857143	16	388.75
11162	20130521	rew	37	56	0.660714285714286	15	365.216216216216
11165	20140606	pun	53	56	0.946428571428571	2	416.320754716981
11165	20140606	neut	53	56	0.946428571428571	2	435.830188679245
11165	20140606	rew	49	56	0.875	4	413.673469387755
11167	20130628	pun	35	46	0.760869565217391	7	440.8
11167	20130628	neut	30	45	0.666666666666667	11	434.666666666667
11167	20130628	rew	34	46	0.739130434782609	7	440.941176470588
11168	20130613	pun	47	56	0.839285714285714	7	417.085106382979
11168	20130613	neut	47	56	0.839285714285714	8	430.702127659574
11168	20130613	rew	45	56	0.803571428571429	9	419.555555555556
11176	20130703	pun	55	56	0.982142857142857	1	369.490909090909
11176	20130703	neut	54	56	0.964285714285714	1	377.555555555556
11176	20130703	rew	55	56	0.982142857142857	1	383.072727272727
11178	20131111	pun	53	56	0.946428571428571	3	446.905660377359
11178	20131111	neut	48	56	0.857142857142857	6	448.833333333333
11178	20131111	rew	54	56	0.964285714285714	2	445.592592592593
11185	20130627	pun	44	56	0.785714285714286	7	467.568181818182
11185	20130627	neut	46	56	0.821428571428571	2	454.717391304348
11185	20130627	rew	47	56	0.839285714285714	5	465.510638297872
11187	20130802	pun	18	56	0.321428571428571	34	432.333333333333
11187	20130802	neut	18	56	0.321428571428571	36	436.888888888889
11187	20130802	rew	18	56	0.321428571428571	35	403.888888888889
11191	20130710	pun	44	56	0.785714285714286	10	411.863636363636
11191	20130710	neut	43	56	0.767857142857143	12	407.53488372093
11191	20130710	rew	45	56	0.803571428571429	11	422.866666666667
11197	20130909	pun	39	56	0.696428571428571	11	416.076923076923
11197	20130909	neut	42	56	0.75	10	424.595238095238
11197	20130909	rew	35	56	0.625	13	441.6
11198	20130812	pun	46	56	0.821428571428571	7	426.260869565217
11198	20130812	neut	53	56	0.946428571428571	2	427.169811320755
11198	20130812	rew	49	56	0.875	7	429.918367346939
11211	20131016	pun	7	14	0.5	3	422.714285714286
11211	20131016	neut	6	14	0.428571428571429	3	436.5
11211	20131016	rew	4	14	0.285714285714286	5	466.75
11212	20130913	pun	45	56	0.803571428571429	3	505.644444444444
11212	20130913	neut	44	56	0.785714285714286	2	496.295454545455
11212	20130913	rew	48	56	0.857142857142857	3	518.854166666667
11215	20131030	pun	47	56	0.839285714285714	4	435.553191489362
11215	20131030	neut	53	56	0.946428571428571	0	429.584905660377
11215	20131030	rew	43	56	0.767857142857143	8	443.883720930233
11218	20131015	pun	54	56	0.964285714285714	1	443.37037037037
11218	20131015	neut	47	56	0.839285714285714	5	464.808510638298
11218	20131015	rew	52	56	0.928571428571429	3	458.653846153846
11219	20131115	pun	36	56	0.642857142857143	2	475.194444444444
11219	20131115	neut	33	56	0.589285714285714	5	447.090909090909
11219	20131115	rew	35	56	0.625	4	470.142857142857
11220	20131101	pun	46	56	0.821428571428571	3	410.413043478261
11220	20131101	neut	47	56	0.839285714285714	3	420.31914893617
11220	20131101	rew	47	56	0.839285714285714	4	423.085106382979
11221	20131031	pun	56	56	1	0	397.714285714286
11221	20131031	neut	53	56	0.946428571428571	3	394.584905660377
11221	20131031	rew	54	56	0.964285714285714	1	406.148148148148
11224	20131107	pun	53	56	0.946428571428571	3	508.754716981132
11224	20131107	neut	48	56	0.857142857142857	8	517.208333333333
11224	20131107	rew	47	56	0.839285714285714	6	492.170212765957
11226	20131114	pun	49	56	0.875	5	352.632653061225
11226	20131114	neut	49	56	0.875	5	375.020408163265
11226	20131114	rew	50	56	0.892857142857143	5	377.74
11227	20131213	pun	51	56	0.910714285714286	3	456.117647058824
11227	20131213	neut	52	56	0.928571428571429	3	455.769230769231
11227	20131213	rew	55	56	0.982142857142857	1	455.890909090909
11228	20131212	pun	47	56	0.839285714285714	6	377.489361702128
11228	20131212	neut	42	56	0.75	13	411.285714285714
11228	20131212	rew	45	56	0.803571428571429	8	391.977777777778
11230	20131127	pun	47	56	0.839285714285714	3	443.574468085106
11230	20131127	neut	46	56	0.821428571428571	6	441.260869565217
11230	20131127	rew	45	56	0.803571428571429	7	432.022222222222
11232	20140117	pun	45	56	0.803571428571429	5	390.777777777778
11232	20140117	neut	41	56	0.732142857142857	3	385.975609756098
11232	20140117	rew	47	56	0.839285714285714	2	391.382978723404
11234	20140110	pun	47	56	0.839285714285714	8	404.702127659574
11234	20140110	neut	48	56	0.857142857142857	8	403.25
11234	20140110	rew	54	56	0.964285714285714	2	405.592592592593
11237	20131220	pun	46	56	0.821428571428571	8	389.630434782609
11237	20131220	neut	46	56	0.821428571428571	9	391.217391304348
11237	20131220	rew	42	56	0.75	9	404.095238095238
11239	20131231	pun	47	56	0.839285714285714	9	385.765957446808
11239	20131231	neut	52	56	0.928571428571429	4	399.442307692308
11239	20131231	rew	46	56	0.821428571428571	8	400.891304347826
11241	20140204	pun	47	56	0.839285714285714	4	499
11241	20140204	neut	47	56	0.839285714285714	4	521.63829787234
11241	20140204	rew	40	56	0.714285714285714	9	500.575
11242	20140124	pun	36	56	0.642857142857143	20	468.333333333333
11242	20140124	neut	39	56	0.696428571428571	13	454.692307692308
11242	20140124	rew	36	56	0.642857142857143	17	466.888888888889
11244	20140211	pun	54	56	0.964285714285714	2	448.888888888889
11244	20140211	neut	52	56	0.928571428571429	4	455.461538461538
11244	20140211	rew	49	56	0.875	6	464.081632653061
11245	20140207	pun	33	56	0.589285714285714	13	455.121212121212
11245	20140207	neut	39	56	0.696428571428571	11	480.820512820513
11245	20140207	rew	33	56	0.589285714285714	12	462.636363636364
11248	20140221	pun	50	56	0.892857142857143	6	363.4
11248	20140221	neut	52	56	0.928571428571429	2	364.192307692308
11248	20140221	rew	52	56	0.928571428571429	3	364.980769230769
11249	20140220	pun	47	56	0.839285714285714	1	462.042553191489
11249	20140220	neut	52	56	0.928571428571429	1	486.269230769231
11249	20140220	rew	53	56	0.946428571428571	1	484.660377358491
11251	20140227	pun	55	56	0.982142857142857	1	409.163636363636
11251	20140227	neut	55	56	0.982142857142857	1	429.890909090909
11251	20140227	rew	53	56	0.946428571428571	2	418.830188679245
11254	20140228	pun	49	56	0.875	6	384.34693877551
11254	20140228	neut	51	56	0.910714285714286	3	374.607843137255
11254	20140228	rew	47	56	0.839285714285714	7	381.914893617021
11257	20140306	pun	53	56	0.946428571428571	2	363.716981132075
11257	20140306	neut	51	56	0.910714285714286	3	369.941176470588
11257	20140306	rew	50	56	0.892857142857143	5	379.46
11259	20140313	pun	43	56	0.767857142857143	8	450.209302325581
11259	20140313	neut	43	56	0.767857142857143	9	431.767441860465
11259	20140313	rew	46	56	0.821428571428571	7	443.347826086957
11261	20140318	pun	44	56	0.785714285714286	12	491.045454545455
11261	20140318	neut	48	56	0.857142857142857	7	494
11261	20140318	rew	44	56	0.785714285714286	11	499.954545454545
11265	20140314	pun	40	56	0.714285714285714	9	521.525
11265	20140314	neut	35	56	0.625	10	509
11265	20140314	rew	35	56	0.625	12	469.257142857143
11266	20140321	pun	53	56	0.946428571428571	1	450.830188679245
11266	20140321	neut	48	56	0.857142857142857	7	463.416666666667
11266	20140321	rew	52	56	0.928571428571429	2	480.884615384615
11267	20140401	pun	43	56	0.767857142857143	12	425.093023255814
11267	20140401	neut	39	56	0.696428571428571	13	412.358974358974
11267	20140401	rew	44	56	0.785714285714286	9	429.318181818182
11268	20140328	pun	54	56	0.964285714285714	2	407.166666666667
11268	20140328	neut	52	56	0.928571428571429	4	404.884615384615
11268	20140328	rew	49	56	0.875	7	409.122448979592
11269	20140505	pun	53	56	0.946428571428571	2	445.320754716981
11269	20140505	neut	53	56	0.946428571428571	2	427.22641509434
11269	20140505	rew	54	56	0.964285714285714	1	447.407407407407
11270	20140328	pun	44	53	0.830188679245283	8	436.704545454545
11270	20140328	neut	42	53	0.792452830188679	10	435.190476190476
11270	20140328	rew	43	52	0.826923076923077	6	425.558139534884
11271	20140402	pun	53	56	0.946428571428571	2	602.849056603774
11271	20140402	neut	49	56	0.875	5	587.469387755102
11271	20140402	rew	48	56	0.857142857142857	8	597.25
11272	20140408	pun	37	56	0.660714285714286	11	418.027027027027
11272	20140408	neut	40	56	0.714285714285714	6	404.575
11272	20140408	rew	47	56	0.839285714285714	2	401.829787234043
11273	20140410	pun	44	47	0.936170212765957	3	405.522727272727
11273	20140410	neut	44	46	0.956521739130435	2	408.818181818182
11273	20140410	rew	44	46	0.956521739130435	1	416.545454545455
11275	20140422	pun	47	56	0.839285714285714	9	381.744680851064
11275	20140422	neut	38	56	0.678571428571429	17	399.368421052632
11275	20140422	rew	39	56	0.696428571428571	16	402.948717948718
11276	20140502	pun	38	56	0.678571428571429	8	439.421052631579
11276	20140502	neut	40	56	0.714285714285714	7	371.975
11276	20140502	rew	36	56	0.642857142857143	8	427.972222222222
11278	20140407	pun	28	42	0.666666666666667	12	415.964285714286
11278	20140407	neut	30	42	0.714285714285714	12	388.866666666667
11278	20140407	rew	20	42	0.476190476190476	21	431.05
11282	20140516	pun	43	56	0.767857142857143	12	424.441860465116
11282	20140516	neut	48	56	0.857142857142857	6	457.5
11282	20140516	rew	40	56	0.714285714285714	13	449.75
11283	20140501	pun	14	19	0.736842105263158	4	414.071428571429
11283	20140501	neut	14	20	0.7	4	418.285714285714
11283	20140501	rew	13	18	0.722222222222222	4	408.461538461538
11284	20140429	pun	48	56	0.857142857142857	5	414.604166666667
11284	20140429	neut	46	56	0.821428571428571	8	436.065217391304
11284	20140429	rew	47	56	0.839285714285714	6	420.936170212766
11285	20140522	pun	8	8	1	0	459
11285	20140522	neut	7	7	1	0	429.571428571429
11285	20140522	rew	10	10	1	0	479.4
11289	20140602	pun	40	55	0.727272727272727	9	473.25
11289	20140602	neut	39	54	0.722222222222222	13	486.307692307692
11289	20140602	rew	42	55	0.763636363636364	9	469.952380952381
11291	20140619	pun	56	56	1	0	369
11291	20140619	neut	56	56	1	0	363.589285714286
11291	20140619	rew	52	56	0.928571428571429	0	378.788461538462
11292	20140616	pun	55	56	0.982142857142857	1	401.872727272727
11292	20140616	neut	53	56	0.946428571428571	0	409.754716981132
11292	20140616	rew	53	56	0.946428571428571	1	407.490566037736
11293	20140609	pun	54	56	0.964285714285714	1	465.907407407407
11293	20140609	neut	52	56	0.928571428571429	3	456.865384615385
11293	20140609	rew	50	55	0.909090909090909	4	464.46
11295	20140620	pun	48	56	0.857142857142857	7	446.395833333333
11295	20140620	neut	53	56	0.946428571428571	3	448.698113207547
11295	20140620	rew	50	56	0.892857142857143	5	447.34
11297	20140617	pun	50	56	0.892857142857143	2	428.6
11297	20140617	neut	52	56	0.928571428571429	0	420.5
11297	20140617	rew	49	56	0.875	1	439.489795918367
11299	20140627	pun	46	56	0.821428571428571	7	432.760869565217
11299	20140627	neut	43	56	0.767857142857143	6	422.46511627907
11299	20140627	rew	42	56	0.75	8	436.738095238095
11301	20140724	pun	35	42	0.833333333333333	5	501.857142857143
11301	20140724	neut	33	42	0.785714285714286	8	525.272727272727
11301	20140724	rew	38	42	0.904761904761905	4	544.710526315789
11307	20140725	neut	0	1	0	1	NA
